x,y,z,size
-0.1407291,-1.179027,37.19214,0.01
-0.1407291,-1.179027,37.19214,0.01
-0.1407291,-1.179027,37.19214,0.01
2.644894,-3.548582,37.19214,0.01
2.644894,-3.548582,37.19214,0.01
2.644894,-3.548582,37.19214,0.01
2.644894,-3.548582,37.19214,0.01
3.250069,-1.030309,37.19214,0.01
3.250069,-1.030309,37.19214,0.01
3.250069,-1.030309,37.19214,0.01
3.398947,-1.302934,37.19214,0.01
3.398947,-1.302934,37.19214,0.01
3.398947,-1.302934,37.19214,0.01
3.493827,-1.750235,37.19214,0.01
3.493827,-1.750235,37.19214,0.01
3.493827,-1.750235,37.19214,0.01
3.493827,-1.750235,37.19214,0.01
3.461291,-1.72248,37.19214,0.01
3.461291,-1.72248,37.19214,0.01
3.461291,-1.72248,37.19214,0.01
3.231355,-1.328328,37.19214,0.01
3.231355,-1.328328,37.19214,0.01
3.231355,-1.328328,37.19214,0.01
2.740888,-1.247717,37.19214,0.01
1.761936,-1.206596,37.19214,0.01
1.761936,-1.206596,37.19214,0.01
1.761936,-1.206596,37.19214,0.01
-0.4626384,-0.803817,37.19214,0.01
-0.464985,-0.8130859,37.19214,0.01
-0.464985,-0.8130859,37.19214,0.01
-0.5933865,-0.979919,37.19214,0.01
-0.5933865,-0.979919,37.19214,0.01
-0.5933865,-0.979919,37.19214,0.01
2.823061,-1.107374,37.19214,0.01
2.823061,-1.107374,37.19214,0.01
2.823061,-1.107374,37.19214,0.01
3.447436,-1.268059,37.19214,0.01
3.447436,-1.268059,37.19214,0.01
3.447436,-1.268059,37.19214,0.01
3.447436,-1.268059,37.19214,0.01
3.719691,4.389057,37.19214,0.01
3.569679,3.120341,37.19214,0.01
3.506814,2.910832,37.19214,0.01
3.336363,2.507032,37.19214,0.01
3.295583,2.340323,37.19214,0.01
3.255191,2.216441,37.19214,0.01
3.216152,2.288972,37.19214,0.01
3.103985,2.360312,37.19214,0.01
2.76451,1.42651,37.19214,0.01
2.346668,0.4442324,37.19214,0.01
2.123695,0.07267517,37.19214,0.01
1.969532,-0.284882,37.19214,0.01
1.867205,-0.3119717,37.19214,0.01
1.825493,-0.3293613,37.19214,0.01
1.786935,-0.2783255,37.19214,0.01
1.803014,-0.2031163,37.19214,0.01
1.884494,-0.06861401,37.19214,0.01
1.974977,-0.1267874,37.19214,0.01
2.131431,-0.4030718,37.19214,0.01
1.848391,-0.9536839,37.19214,0.01
1.5967,-0.4266322,37.19214,0.01
1.169026,0.517094,37.19214,0.01
0.9311168,0.6922148,37.19214,0.01
0.786859,0.7659387,37.19214,0.01
0.702041,0.7443281,37.19214,0.01
0.6665982,0.7646211,37.19214,0.01
0.6361224,0.7534556,37.19214,0.01
0.6442243,0.7644374,37.19214,0.01
0.6643588,0.7651675,37.19214,0.01
0.7004669,0.7922171,37.19214,0.01
0.70423,0.8422175,37.19214,0.01
0.7073236,0.8565537,37.19214,0.01
0.7053274,0.8514902,37.19214,0.01
0.7012733,0.8581507,37.19214,0.01
0.6884652,0.8577996,37.19214,0.01
0.6688679,0.8665733,37.19214,0.01
0.6166906,0.8891439,37.19214,0.01
0.6200287,0.9042642,37.19214,0.01
0.6133964,0.9462799,37.19214,0.01
0.5849321,1.020712,37.19214,0.01
0.5803741,1.062935,37.19214,0.01
0.5846539,1.094109,37.19214,0.01
0.5771286,1.095769,37.19214,0.01
0.5881482,1.078223,37.19214,0.01
0.6189092,1.044732,37.19214,0.01
0.6548463,1.024314,37.19214,0.01
0.6736328,1.000097,37.19214,0.01
0.6640214,0.9996492,37.19214,0.01
1.67326,1.634245,37.19214,0.01
2.058058,1.99634,37.19214,0.01
2.200497,2.109365,37.19214,0.01
2.324068,2.327786,37.19214,0.01
2.328394,2.394122,37.19214,0.01
2.383291,2.481269,37.19214,0.01
2.406394,2.494676,37.19214,0.01
4.19855,2.444534,37.19214,0.01
8.401381,2.500688,37.19213,0.01
8.48196,2.482814,37.19213,0.01
8.635459,2.504423,37.19213,0.01
8.624166,2.509039,37.19213,0.01
8.606816,2.503164,37.19213,0.01
8.579584,2.571647,37.19213,0.01
8.577144,2.611267,37.19213,0.01
8.572598,2.657012,37.19213,0.01
8.5827,2.719543,37.19213,0.01
8.584742,2.752574,37.19213,0.01
8.589617,2.746692,37.19213,0.01
8.612661,2.738546,37.19213,0.01
8.621129,2.731199,37.19213,0.01
8.644571,2.717569,37.19213,0.01
8.639158,2.709672,37.19213,0.01
8.649914,2.689621,37.19213,0.01
8.610508,2.6541,37.19213,0.01
1.834115,2.146967,37.19214,0.01
0.4335092,1.940824,37.19214,0.01
0.2252961,1.759878,37.19214,0.01
0.1515071,1.68929,37.19214,0.01
0.1579098,1.690503,37.19214,0.01
0.1388916,1.668494,37.19214,0.01
0.1329441,1.661471,37.19214,0.01
0.1250338,1.674452,37.19214,0.01
0.1371214,1.672035,37.19214,0.01
0.1417964,1.661234,37.19214,0.01
0.1299185,1.659651,37.19214,0.01
0.1134765,1.65171,37.19214,0.01
0.1118385,1.647679,37.19214,0.01
0.1919814,1.763151,37.19214,0.01
0.6034402,2.372742,37.19214,0.01
0.8846312,2.709941,37.19214,0.01
1.064283,2.891766,37.19214,0.01
1.13183,2.952164,37.19214,0.01
1.217906,2.960413,37.19214,0.01
1.230191,2.952028,37.19214,0.01
1.253554,2.947221,37.19214,0.01
1.271871,2.932281,37.19214,0.01
1.294339,2.916587,37.19214,0.01
1.302604,2.903827,37.19214,0.01
1.311537,2.913488,37.19214,0.01
1.376532,3.031957,37.19214,0.01
1.429193,3.101655,37.19214,0.01
1.469888,3.151877,37.19214,0.01
1.49651,3.179611,37.19214,0.01
1.517407,3.219531,37.19214,0.01
1.531549,3.217621,37.19214,0.01
1.543428,3.217697,37.19214,0.01
1.562108,3.213675,37.19214,0.01
1.570394,3.230078,37.19214,0.01
1.567047,3.229676,37.19214,0.01
1.528412,3.224416,37.19214,0.01
1.486377,3.230876,37.19214,0.01
1.474084,3.263695,37.19214,0.01
1.452635,3.285813,37.19214,0.01
1.44909,3.318506,37.19214,0.01
1.440005,3.325532,37.19214,0.01
1.438639,3.306341,37.19214,0.01
1.261583,2.365385,37.19214,0.01
0.7839836,-0.3018242,37.19214,0.01
0.6448269,-0.7636396,37.19214,0.01
0.538796,-0.9051104,37.19214,0.01
0.4706076,-1.017228,37.19214,0.01
0.4260091,-1.04344,37.19214,0.01
0.3887439,-1.074666,37.19214,0.01
0.3752491,-1.078691,37.19214,0.01
0.3637672,-1.092904,37.19214,0.01
0.3696459,-1.094694,37.19214,0.01
0.3949158,-1.079479,37.19214,0.01
0.433793,-1.083648,37.19214,0.01
0.4422786,-1.098831,37.19214,0.01
0.4507574,-1.119181,37.19214,0.01
0.4373364,-1.142244,37.19214,0.01
0.4290388,-1.161309,37.19214,0.01
0.4073148,-1.164541,37.19214,0.01
0.3269981,-1.17098,37.19214,0.01
-2.6251,-1.652039,37.19214,0.01
-4.31583,-2.030001,37.19214,0.01
-4.797821,-2.272717,37.19214,0.01
-4.893004,-2.319658,37.19214,0.01
-4.985021,-2.345062,37.19214,0.01
-5.050397,-2.391968,37.19214,0.01
-5.113693,-2.426527,37.19214,0.01
-5.151501,-2.471936,37.19214,0.01
-5.687099,-0.7687048,37.19214,0.01
-5.886165,-0.03788185,37.19214,0.01
-5.939189,0.1556641,37.19214,0.01
-6.012789,0.2900243,37.19214,0.01
-6.095778,0.4034913,37.19214,0.01
-6.162069,0.4728149,37.19214,0.01
-6.254742,0.513051,37.19214,0.01
-6.422935,1.151986,37.19214,0.01
-6.554194,1.701861,37.19214,0.01
-6.787654,1.94516,37.19214,0.01
-6.879397,2.007057,37.19214,0.01
-6.918008,2.07993,37.19214,0.01
-6.953455,2.102982,37.19214,0.01
-6.96491,2.115451,37.19214,0.01
-6.987802,2.110679,37.19214,0.01
-7.002279,2.11482,37.19214,0.01
-7.007854,2.116016,37.19214,0.01
-7.012444,2.139951,37.19214,0.01
-7.035616,2.161875,37.19214,0.01
-7.030085,2.168175,37.19214,0.01
-7.009533,2.168403,37.19214,0.01
-7.012902,2.17698,37.19214,0.01
-7.051123,2.207012,37.19214,0.01
-7.089277,2.199169,37.19214,0.01
-7.114023,2.188413,37.19214,0.01
-7.078453,2.157855,37.19214,0.01
-2.944599,1.753877,37.19214,0.01
-1.004035,1.515447,37.19214,0.01
-0.5918557,1.357773,37.19214,0.01
-0.5456715,1.303709,37.19214,0.01
-0.5379213,1.286044,37.19214,0.01
-0.5469055,1.27171,37.19214,0.01
-0.5185201,1.266421,37.19214,0.01
-0.4857343,1.252937,37.19214,0.01
-0.4640394,1.20889,37.19214,0.01
-0.4462042,1.214243,37.19214,0.01
-0.4456901,1.219865,37.19214,0.01
-0.2202043,1.14464,37.19214,0.01
0.5333026,0.6585444,37.19214,0.01
0.8863086,0.3447575,37.19214,0.01
1.100689,0.1245735,37.19214,0.01
1.120233,0.0311619,37.19214,0.01
1.127404,-0.01732469,37.19214,0.01
1.140107,-0.05747706,37.19214,0.01
1.169529,-0.08543634,37.19214,0.01
1.210285,-0.1109657,37.19214,0.01
1.260019,-0.08482915,37.19214,0.01
1.296813,-0.03124821,37.19214,0.01
1.327153,0.02486235,37.19214,0.01
3.015573,-0.7963484,37.19214,0.01
4.320605,-1.727579,37.19214,0.01
4.590948,-2.110713,37.19214,0.01
4.67389,-2.325759,37.19214,0.01
4.788545,-2.412463,37.19214,0.01
4.801505,-2.453182,37.19214,0.01
4.82068,-2.445633,37.19214,0.01
4.74909,-2.357781,37.19214,0.01
6.759826,-2.653575,37.19214,0.01
9.590536,-3.036304,37.19213,0.01
9.967509,-3.121858,37.19213,0.01
10.05999,-3.11444,37.19213,0.01
10.09501,-3.273725,37.19213,0.01
10.17638,-3.488218,37.19213,0.01
10.2472,-3.652487,37.19213,0.01
10.29726,-3.646513,37.19213,0.01
10.33334,-3.641315,37.19213,0.01
10.31828,-3.627811,37.19213,0.01
10.25604,-3.566865,37.19213,0.01
10.19218,-3.532747,37.19213,0.01
10.12737,-3.582749,37.19213,0.01
10.05844,-3.619826,37.19213,0.01
10.04314,-3.591953,37.19213,0.01
10.01032,-3.567727,37.19213,0.01
9.991768,-3.533793,37.19213,0.01
9.961951,-3.5254,37.19213,0.01
9.949184,-3.492599,37.19213,0.01
9.949951,-3.500501,37.19213,0.01
9.958588,-3.470711,37.19213,0.01
9.971756,-3.44842,37.19213,0.01
9.994349,-3.403805,37.19213,0.01
10.04004,-3.386508,37.19213,0.01
9.804939,-3.21181,37.19213,0.01
4.780338,-1.682498,37.19214,0.01
3.877429,-1.243692,37.19214,0.01
3.684762,-1.081875,37.19214,0.01
3.625837,-1.014843,37.19214,0.01
3.6605,-0.8956655,37.19214,0.01
3.670618,-0.8126233,37.19214,0.01
3.680852,-0.7787694,37.19214,0.01
3.704861,-0.786647,37.19214,0.01
3.161356,-0.6399835,37.19214,0.01
2.346902,-0.3257107,37.19214,0.01
1.953599,-0.07247674,37.19214,0.01
1.758196,-0.05933064,37.19214,0.01
1.68346,-0.05740565,37.19214,0.01
1.633621,-0.06101543,37.19214,0.01
1.624384,-0.03000021,37.19214,0.01
1.561476,0.02840114,37.19214,0.01
1.438514,0.06747955,37.19214,0.01
0.9388332,0.1156356,37.19214,0.01
0.6811265,0.1500549,37.19214,0.01
0.543896,0.1653138,37.19214,0.01
0.5333502,0.2063869,37.19214,0.01
0.5636189,0.2363584,37.19214,0.01
0.5627588,0.2417929,37.19214,0.01
0.5534417,0.2334472,37.19214,0.01
0.490906,0.1822314,37.19214,0.01
0.4155207,0.09805155,37.19214,0.01
0.3396758,0.06316382,37.19214,0.01
0.2880134,0.04304928,37.19214,0.01
0.2504877,0.05703771,37.19214,0.01
0.2796513,0.08952016,37.19214,0.01
0.3739122,0.1237282,37.19214,0.01
0.4734437,0.1593406,37.19214,0.01
0.5382677,0.1686353,37.19214,0.01
0.5405452,0.1487108,37.19214,0.01
0.4796246,0.07966882,37.19214,0.01
0.4062645,0.03375006,37.19214,0.01
0.3486823,-0.04580367,37.19214,0.01
0.2990147,-0.1461731,37.19214,0.01
0.2960303,-0.1977888,37.19214,0.01
0.305132,-0.2765438,37.19214,0.01
0.2975063,-0.3469019,37.19214,0.01
0.3126698,-0.3962073,37.19214,0.01
0.312319,-0.3887957,37.19214,0.01
0.3220158,-0.2737201,37.19214,0.01
0.3086921,-0.2467933,37.19214,0.01
0.2919137,-0.2002144,37.19214,0.01
0.2949868,-0.1776271,37.19214,0.01
0.2996856,-0.1986752,37.19214,0.01
0.3025565,-0.2635528,37.19214,0.01
0.3122527,-0.3116015,37.19214,0.01
0.3452523,-0.3103944,37.19214,0.01
0.3800999,-0.2873198,37.19214,0.01
0.4039105,-0.3126056,37.19214,0.01
0.4442754,-0.3370979,37.19214,0.01
0.4809562,-0.3527033,37.19214,0.01
0.4879881,-0.3671545,37.19214,0.01
0.4957708,-0.372934,37.19214,0.01
0.5008477,-0.3564247,37.19214,0.01
0.5338007,-0.3457818,37.19214,0.01
0.5818712,-0.3113924,37.19214,0.01
0.6543067,-0.3014043,37.19214,0.01
0.7409717,-0.313968,37.19214,0.01
0.8839968,-0.3085157,37.19214,0.01
1.089364,-0.2980592,37.19214,0.01
1.352986,-0.2690883,37.19214,0.01
1.706013,-0.2456039,37.19214,0.01
2.207916,-0.22304,37.19214,0.01
3.022351,-0.2103407,37.19214,0.01
3.645567,-0.2337947,37.19214,0.01
4.149367,-0.2872983,37.19214,0.01
4.420877,-0.3423856,37.19214,0.01
4.506105,-0.3764724,37.19214,0.01
4.534273,-0.4189616,37.19214,0.01
4.548304,-0.4882483,37.19214,0.01
5.656027,-0.5368719,37.19214,0.01
6.561213,-0.6100137,37.19214,0.01
7.140399,-0.7410718,37.19213,0.01
7.561932,-0.8825608,37.19213,0.01
7.592672,-0.9598334,37.19213,0.01
7.502726,-0.9717106,37.19213,0.01
7.264437,-0.8151602,37.19213,0.01
7.259854,-0.6566645,37.19213,0.01
7.208556,-0.5328251,37.19214,0.01
7.000744,-0.5028722,37.19213,0.01
6.770777,-0.5443029,37.19214,0.01
6.500833,-0.6364696,37.19214,0.01
6.128842,-0.7118036,37.19214,0.01
5.755343,-0.7310635,37.19214,0.01
5.390558,-0.6888373,37.19214,0.01
5.001174,-0.6023251,37.19214,0.01
4.564534,-0.5540419,37.19214,0.01
4.042482,-0.5345993,37.19214,0.01
3.422021,-0.5434437,37.19214,0.01
2.734351,-0.5511854,37.19214,0.01
1.998669,-0.5591829,37.19214,0.01
1.333396,-0.5524389,37.19214,0.01
0.6836008,-0.5679337,37.19214,0.01
0.03347044,-0.6085231,37.19214,0.01
-0.7462023,-0.6169,37.19214,0.01
-1.817036,-0.6501536,37.19214,0.01
-2.830327,-0.6349893,37.19214,0.01
-3.718025,-0.6100934,37.19214,0.01
-4.568777,-0.5741049,37.19214,0.01
-5.231199,-0.5609294,37.19214,0.01
-5.680141,-0.5770068,37.19214,0.01
-6.101277,-0.5896387,37.19214,0.01
-6.439116,-0.5492848,37.19214,0.01
-6.807789,-0.478521,37.19214,0.01
-7.640676,-0.3738842,37.19214,0.01
-8.113985,-0.3026779,37.19214,0.01
-8.399664,-0.2749283,37.19214,0.01
-8.561214,-0.2490407,37.19214,0.01
-8.608671,-0.2122883,37.19214,0.01
-8.5819,-0.1769676,37.19214,0.01
-8.483303,-0.1832554,37.19214,0.01
-8.384821,-0.2192192,37.19214,0.01
-8.253382,-0.1697048,37.19214,0.01
-8.038647,-0.1497134,37.19214,0.01
-7.775168,-0.184463,37.19214,0.01
-7.505021,-0.2263528,37.19214,0.01
-7.223033,-0.2528991,37.19214,0.01
-6.919701,-0.2538471,37.19214,0.01
-6.617831,-0.224696,37.19214,0.01
-6.318518,-0.1753114,37.19214,0.01
-5.986311,-0.1778286,37.19214,0.01
-5.632411,-0.1972373,37.19214,0.01
-5.036733,-0.2183646,37.19214,0.01
-4.809654,-0.2357746,37.19214,0.01
-4.368478,-0.2416258,37.19214,0.01
-3.949446,-0.2281191,37.19214,0.01
-3.517711,-0.2556483,37.19214,0.01
-3.058164,-0.2565316,37.19214,0.01
-2.573042,-0.24716,37.19214,0.01
-2.00758,-0.2455529,37.19214,0.01
-1.418776,-0.235048,37.19214,0.01
-0.8848674,-0.2018794,37.19214,0.01
-0.3990663,-0.1584225,37.19214,0.01
0.07639115,-0.0849362,37.19214,0.01
0.4731045,-0.001941681,37.19214,0.01
1.328213,0.09391582,37.19214,0.01
2.125616,0.1509054,37.19214,0.01
2.817021,0.1856534,37.19214,0.01
3.367117,0.2090387,37.19214,0.01
3.877318,0.2124158,37.19214,0.01
4.258348,0.1677231,37.19214,0.01
4.522025,0.1215522,37.19214,0.01
4.692147,0.09855944,37.19214,0.01
4.763973,0.07289386,37.19214,0.01
4.961978,0.04474747,37.19214,0.01
5.292169,0.04882085,37.19214,0.01
5.674995,0.2066081,37.19214,0.01
5.926764,0.3584757,37.19214,0.01
6.058494,0.4419601,37.19214,0.01
5.967906,0.5364572,37.19214,0.01
5.92157,0.5458533,37.19214,0.01
5.7831,0.5226476,37.19214,0.01
5.518969,0.6096445,37.19214,0.01
5.234497,0.6923798,37.19214,0.01
4.860353,0.6627189,37.19214,0.01
4.400153,0.5938568,37.19214,0.01
3.934504,0.5923359,37.19214,0.01
3.425763,0.5863187,37.19214,0.01
2.886704,0.5840437,37.19214,0.01
2.391429,0.5982841,37.19214,0.01
1.889029,0.6094163,37.19214,0.01
1.367822,0.6230601,37.19214,0.01
0.8653813,0.6580099,37.19214,0.01
0.09375867,0.6856527,37.19214,0.01
-0.6759804,0.7133246,37.19214,0.01
-1.368333,0.747039,37.19214,0.01
-2.06351,0.7755419,37.19214,0.01
-2.694019,0.8121198,37.19214,0.01
-3.250724,0.8168342,37.19214,0.01
-3.890196,0.8198419,37.19214,0.01
-4.442916,0.8230772,37.19214,0.01
-5.217126,0.8444933,37.19214,0.01
-5.932986,0.8792143,37.19214,0.01
-6.484115,0.9031886,37.19214,0.01
-6.837307,1.023337,37.19214,0.01
-7.021561,1.108518,37.19214,0.01
-7.146195,1.13844,37.19214,0.01
-7.193013,1.111656,37.19214,0.01
-7.224069,1.060177,37.19214,0.01
-7.234854,1.030497,37.19214,0.01
-7.237631,1.044339,37.19214,0.01
-7.222602,1.054978,37.19214,0.01
-7.202598,1.070081,37.19214,0.01
-7.167668,1.059788,37.19214,0.01
-7.044449,1.046154,37.19214,0.01
-6.829193,1.042709,37.19214,0.01
-6.56204,1.024945,37.19214,0.01
-6.203674,0.6983005,37.19214,0.01
-5.772521,-0.1549881,37.19214,0.01
-5.177646,-0.02041739,37.19214,0.01
-4.621437,0.4532992,37.19214,0.01
-4.138811,0.8586313,37.19214,0.01
-3.653637,1.135844,37.19214,0.01
-3.239438,1.276098,37.19214,0.01
-2.880397,1.339966,37.19214,0.01
-2.545657,1.390701,37.19214,0.01
-2.228338,1.445715,37.19214,0.01
-1.60516,1.431199,37.19214,0.01
0.1008649,1.594021,37.19214,0.01
0.8792776,1.662963,37.19214,0.01
1.483162,1.683708,37.19214,0.01
2.027923,1.684528,37.19214,0.01
2.321284,1.651763,37.19214,0.01
2.601377,1.686048,37.19214,0.01
2.795695,1.676147,37.19214,0.01
3.321587,1.66255,37.19214,0.01
4.915209,1.791915,37.19214,0.01
5.988004,1.992566,37.19214,0.01
6.48975,2.06603,37.19214,0.01
6.820778,2.044233,37.19213,0.01
7.106446,2.021186,37.19213,0.01
6.974841,2.215777,37.19213,0.01
7.029381,2.239296,37.19213,0.01
7.155486,2.225205,37.19213,0.01
7.194766,2.196393,37.19213,0.01
7.357845,2.22215,37.19213,0.01
7.88455,2.323524,37.19213,0.01
8.120407,2.478679,37.19213,0.01
8.333629,2.417841,37.19213,0.01
8.287999,2.454153,37.19213,0.01
8.251179,2.390502,37.19213,0.01
8.166829,2.33719,37.19213,0.01
8.086024,2.357531,37.19213,0.01
8.0557,2.347192,37.19213,0.01
8.001889,2.350938,37.19213,0.01
7.858479,2.353534,37.19213,0.01
7.681547,2.352034,37.19213,0.01
7.474036,2.411417,37.19213,0.01
7.206897,2.478617,37.19214,0.01
6.71009,3.138373,37.19214,0.01
6.309929,3.439307,37.19214,0.01
5.917879,3.584778,37.19214,0.01
5.546702,3.722713,37.19214,0.01
5.16643,3.825151,37.19214,0.01
4.773394,3.950401,37.19214,0.01
4.348328,4.351458,37.19214,0.01
3.911508,4.550099,37.19214,0.01
3.458742,4.673593,37.19214,0.01
2.843317,5.075338,37.19214,0.01
2.27684,5.128057,37.19214,0.01
1.897833,5.109944,37.19214,0.01
1.687575,5.121366,37.19214,0.01
1.561693,5.156561,37.19214,0.01
1.490005,5.138822,37.19214,0.01
1.04676,5.196398,37.19214,0.01
-0.4563138,5.204609,37.19214,0.01
-1.020602,5.140227,37.19214,0.01
-1.359623,5.08533,37.19214,0.01
-1.410411,5.010285,37.19214,0.01
-1.306916,4.939106,37.19214,0.01
-1.196023,4.897818,37.19214,0.01
-0.3560715,4.562957,37.19214,0.01
0.04939352,4.180538,37.19214,0.01
0.303259,3.942014,37.19214,0.01
0.3471111,3.868589,37.19214,0.01
0.4457948,3.840031,37.19214,0.01
0.5750527,3.843009,37.19214,0.01
0.6850025,3.814267,37.19214,0.01
0.7949872,3.79312,37.19214,0.01
0.9619038,3.786504,37.19214,0.01
1.103431,3.7833,37.19214,0.01
1.259118,3.806688,37.19214,0.01
1.614497,3.813134,37.19214,0.01
1.845617,3.775323,37.19214,0.01
1.876407,3.741537,37.19214,0.01
1.864637,3.734895,37.19214,0.01
1.802418,3.729717,37.19214,0.01
1.756252,3.711636,37.19214,0.01
1.756993,3.670162,37.19214,0.01
1.780911,3.665415,37.19214,0.01
1.801924,3.640966,37.19214,0.01
1.789784,3.621379,37.19214,0.01
1.741565,3.599704,37.19214,0.01
1.655577,3.604709,37.19214,0.01
1.617661,3.645942,37.19214,0.01
1.60378,3.709249,37.19214,0.01
1.616572,3.741095,37.19214,0.01
1.663103,3.766034,37.19214,0.01
1.809342,3.769876,37.19214,0.01
1.903355,3.777647,37.19214,0.01
1.992261,3.800335,37.19214,0.01
2.000191,3.862263,37.19214,0.01
2.002622,3.905386,37.19214,0.01
1.981873,3.95264,37.19214,0.01
1.919402,4.010903,37.19214,0.01
1.847382,4.053198,37.19214,0.01
1.772026,4.07766,37.19214,0.01
1.686243,4.117178,37.19214,0.01
1.66288,4.135287,37.19214,0.01
1.605498,4.149495,37.19214,0.01
1.578038,4.129638,37.19214,0.01
1.556131,4.114925,37.19214,0.01
1.546553,4.0802,37.19214,0.01
1.514523,4.045661,37.19214,0.01
1.465133,4.01404,37.19214,0.01
1.41571,3.992333,37.19214,0.01
1.343879,3.970001,37.19214,0.01
1.323049,3.989635,37.19214,0.01
1.296797,3.981058,37.19214,0.01
1.322321,3.987122,37.19214,0.01
1.345923,3.999229,37.19214,0.01
1.347525,4.060662,37.19214,0.01
1.359097,4.084467,37.19214,0.01
1.381783,4.095463,37.19214,0.01
1.414017,4.050423,37.19214,0.01
1.471671,4.010404,37.19214,0.01
1.508047,4.008784,37.19214,0.01
1.54555,4.003714,37.19214,0.01
0.432877,1.8627,37.19214,0.01
-0.1005137,0.904376,37.19214,0.01
-0.3258654,0.5018128,37.19214,0.01
-0.4447501,0.3229173,37.19214,0.01
-0.4800232,0.2646381,37.19214,0.01
-0.4997768,0.2086678,37.19214,0.01
-0.5041409,0.2097108,37.19214,0.01
-0.4991808,0.1746396,37.19214,0.01
-0.4998913,0.129921,37.19214,0.01
-1.063066,-0.4755867,37.19214,0.01
-1.943624,-1.211849,37.19214,0.01
-2.194276,-1.427233,37.19214,0.01
-2.314535,-1.505306,37.19214,0.01
-2.399967,-1.562611,37.19214,0.01
-2.428369,-1.580712,37.19214,0.01
-2.43965,-1.56888,37.19214,0.01
-2.454787,-1.557796,37.19214,0.01
-2.564808,-1.507635,37.19214,0.01
-2.79331,-1.469286,37.19214,0.01
-2.984766,-1.431072,37.19214,0.01
-3.05476,-1.425046,37.19214,0.01
-3.077983,-1.41307,37.19214,0.01
-3.111639,-1.384961,37.19214,0.01
-3.108344,-1.365251,37.19214,0.01
-3.119301,-1.353615,37.19214,0.01
-3.131206,-1.333898,37.19214,0.01
-3.133224,-1.330497,37.19214,0.01
-3.140513,-1.335963,37.19214,0.01
-3.591529,-0.9469487,37.19214,0.01
-3.915711,-0.3341866,37.19214,0.01
-4.236442,0.1528296,37.19214,0.01
-4.38423,0.3402692,37.19214,0.01
-4.505827,0.4694971,37.19214,0.01
-4.537818,0.4809088,37.19214,0.01
-4.577889,0.4660208,37.19214,0.01
-4.614149,0.4651823,37.19214,0.01
-4.631578,0.4542325,37.19214,0.01
-4.636496,0.4532304,37.19214,0.01
-4.64238,0.4822971,37.19214,0.01
-4.634725,0.4792206,37.19214,0.01
-4.623926,0.4824093,37.19214,0.01
-4.644819,0.4996383,37.19214,0.01
-5.886804,1.460661,37.19214,0.01
-6.65139,2.411382,37.19214,0.01
-6.847645,2.628844,37.19214,0.01
-6.943717,2.777213,37.19214,0.01
-6.994394,2.86647,37.19214,0.01
-7.064897,2.908304,37.19214,0.01
-7.114326,2.96963,37.19214,0.01
-7.152901,3.022285,37.19214,0.01
-7.704202,3.22323,37.19214,0.01
-8.011805,3.390093,37.19214,0.01
-8.155882,3.557856,37.19214,0.01
-8.255368,3.647486,37.19214,0.01
-8.293121,3.690192,37.19214,0.01
-8.255873,3.687464,37.19214,0.01
-8.235518,3.700526,37.19214,0.01
-8.112382,3.663227,37.19214,0.01
