x,y,z,size,center,sizeX, sizeY
,,,,1,20,10
2.190202,4.019443,32.79956,0.01
2.190202,4.019443,32.79956,0.01
2.190202,4.019443,32.79956,0.01
2.301498,4.475788,32.79956,0.01
2.301498,4.475788,32.79956,0.01
2.301498,4.475788,32.79956,0.01
2.301498,4.475788,32.79956,0.01
-0.9681863,-0.7800671,32.79956,0.01
-0.9681863,-0.7800671,32.79956,0.01
-0.9681863,-0.7800671,32.79956,0.01
-2.660002,-2.879254,32.79956,0.01
-2.660002,-2.879254,32.79956,0.01
-2.660002,-2.879254,32.79956,0.01
-2.526513,-1.661437,32.79956,0.01
-2.526513,-1.661437,32.79956,0.01
-2.526513,-1.661437,32.79956,0.01
-2.39728,-1.170878,32.79956,0.01
-2.39728,-1.170878,32.79956,0.01
-2.39728,-1.170878,32.79956,0.01
-2.39728,-1.170878,32.79956,0.01
-2.240863,-0.9402863,32.79956,0.01
-2.240863,-0.9402863,32.79956,0.01
-2.240863,-0.9402863,32.79956,0.01
-2.163748,-0.8682545,32.79956,0.01
-2.163748,-0.8682545,32.79956,0.01
-2.163748,-0.8682545,32.79956,0.01
-2.053259,-0.8370087,32.79956,0.01
-2.041449,-0.8326082,32.79956,0.01
-2.041449,-0.8326082,32.79956,0.01
-2.041449,-0.8326082,32.79956,0.01
-2.006731,-0.8556976,32.79956,0.01
-2.006731,-0.8556976,32.79956,0.01
-2.006731,-0.8556976,32.79956,0.01
-2.208852,-0.8893715,32.79956,0.01
-2.208852,-0.8893715,32.79956,0.01
-2.208852,-0.8893715,32.79956,0.01
-2.320141,-0.8865762,32.79956,0.01
-2.320141,-0.8865762,32.79956,0.01
-2.320141,-0.8865762,32.79956,0.01
-2.320141,-0.8865762,32.79956,0.01
-2.333576,-0.8969903,32.79956,0.01
-2.333576,-0.8969903,32.79956,0.01
-2.333576,-0.8969903,32.79956,0.01
-2.308929,-0.8477933,32.79956,0.01
-2.308929,-0.8477933,32.79956,0.01
-2.308929,-0.8477933,32.79956,0.01
-2.317933,-0.802256,32.79956,0.01
-2.317933,-0.802256,32.79956,0.01
-2.317933,-0.802256,32.79956,0.01
-2.342138,-0.8064981,32.79956,0.01
-2.349805,-0.8139343,32.79956,0.01
-2.349805,-0.8139343,32.79956,0.01
-2.349805,-0.8139343,32.79956,0.01
-2.391263,-0.8593796,32.79956,0.01
-2.391263,-0.8593796,32.79956,0.01
-2.391263,-0.8593796,32.79956,0.01
-2.950998,-0.8863286,32.79956,0.01
-2.950998,-0.8863286,32.79956,0.01
-2.950998,-0.8863286,32.79956,0.01
-4.012653,-0.8560911,32.79956,0.01
-4.012653,-0.8560911,32.79956,0.01
-4.012653,-0.8560911,32.79956,0.01
-4.012653,-0.8560911,32.79956,0.01
-3.46951,-1.686065,32.79956,0.01
-3.46951,-1.686065,32.79956,0.01
-3.46951,-1.686065,32.79956,0.01
-3.191228,-0.3848464,32.79956,0.01
-3.191228,-0.3848464,32.79956,0.01
-3.191228,-0.3848464,32.79956,0.01
-0.7894319,-0.4692621,32.79956,0.01
-0.7894319,-0.4692621,32.79956,0.01
-0.7894319,-0.4692621,32.79956,0.01
-0.7894319,-0.4692621,32.79956,0.01
-0.4612399,-0.6325761,32.79956,0.01
-0.4612399,-0.6325761,32.79956,0.01
-0.4612399,-0.6325761,32.79956,0.01
-0.4984414,-0.697183,32.79956,0.01
-0.4984414,-0.697183,32.79956,0.01
-0.4984414,-0.697183,32.79956,0.01
-0.4425628,-0.7239418,32.79956,0.01
-0.4425628,-0.7239418,32.79956,0.01
-0.4425628,-0.7239418,32.79956,0.01
-0.4425628,-0.7239418,32.79956,0.01
-0.4061467,-0.7972779,32.79956,0.01
-0.4061467,-0.7972779,32.79956,0.01
-0.4061467,-0.7972779,32.79956,0.01
-0.3620737,-0.8208044,32.79956,0.01
-0.3620737,-0.8208044,32.79956,0.01
-0.3620737,-0.8208044,32.79956,0.01
-0.1516818,-0.8367132,32.79956,0.01
-0.1516818,-0.8367132,32.79956,0.01
-0.1516818,-0.8367132,32.79956,0.01
-0.1516818,-0.8367132,32.79956,0.01
-0.119173,-0.7790148,32.79956,0.01
-0.119173,-0.7790148,32.79956,0.01
-0.119173,-0.7790148,32.79956,0.01
-0.1992277,-0.6840221,32.79956,0.01
-0.1992277,-0.6840221,32.79956,0.01
-0.1992277,-0.6840221,32.79956,0.01
-0.2798102,-0.7121586,32.79956,0.01
-0.2798102,-0.7121586,32.79956,0.01
-0.2798102,-0.7121586,32.79956,0.01
-0.3822166,-0.760372,32.79956,0.01
-0.3822166,-0.760372,32.79956,0.01
-0.3822166,-0.760372,32.79956,0.01
-0.3822166,-0.760372,32.79956,0.01
0.5926911,-2.825122,32.79956,0.01
0.5926911,-2.825122,32.79956,0.01
0.5926911,-2.825122,32.79956,0.01
0.6047619,-2.880757,32.79956,0.01
0.6022131,-2.933036,32.79956,0.01
0.6297276,-2.980726,32.79956,0.01
0.6297846,-2.971587,32.79956,0.01
0.6598523,-2.987324,32.79956,0.01
0.6739404,-2.978979,32.79956,0.01
0.6656862,-2.960068,32.79956,0.01
0.6579669,-2.94135,32.79956,0.01
0.6631716,-2.923588,32.79956,0.01
0.6344609,-2.914772,32.79956,0.01
0.6286936,-2.909174,32.79956,0.01
0.5966715,-2.87968,32.79956,0.01
0.5730432,-2.864719,32.79956,0.01
0.5740847,-2.84847,32.79956,0.01
0.5444731,-2.839565,32.79956,0.01
0.5123634,-2.821859,32.79956,0.01
0.5023983,-2.834051,32.79956,0.01
0.4673863,-2.821918,32.79956,0.01
0.3740553,-2.76945,32.79956,0.01
0.3345822,-2.748738,32.79956,0.01
0.2991491,-2.723453,32.79956,0.01
0.2805111,-2.719301,32.79956,0.01
0.2697045,-2.747504,32.79956,0.01
0.2696506,-2.742887,32.79956,0.01
0.3392501,-0.767611,32.79956,0.01
0.3730504,0.9114868,32.79956,0.01
0.3665996,1.011987,32.79956,0.01
0.3716065,1.093492,32.79956,0.01
