3.847853,3.344742,52.37123,0.01
3.847853,3.344742,52.37123,0.01
3.847853,3.344742,52.37123,0.01
3.847853,3.344742,52.37123,0.01
1.909699,1.852081,52.37123,0.01
1.909699,1.852081,52.37123,0.01
1.909699,1.852081,52.37123,0.01
1.255225,0.06323373,52.37123,0.01
1.255225,0.06323373,52.37123,0.01
1.255225,0.06323373,52.37123,0.01
0.7172717,-0.4930234,52.37123,0.01
0.7172717,-0.4930234,52.37123,0.01
0.7172717,-0.4930234,52.37123,0.01
0.7172717,-0.4930234,52.37123,0.01
1.355903,-1.452287,52.37123,0.01
1.352164,-1.095194,52.37123,0.01
1.352164,-1.095194,52.37123,0.01
1.250579,-0.3443079,52.37123,0.01
1.250579,-0.3443079,52.37123,0.01
1.250579,-0.3443079,52.37123,0.01
1.198184,-0.2161778,52.37123,0.01
1.198184,-0.2161778,52.37123,0.01
1.198184,-0.2161778,52.37123,0.01
1.198184,-0.2161778,52.37123,0.01
1.286613,-0.01038671,52.37123,0.01
1.286613,-0.01038671,52.37123,0.01
1.286613,-0.01038671,52.37123,0.01
1.245137,-0.0497995,52.37123,0.01
1.245137,-0.0497995,52.37123,0.01
1.245137,-0.0497995,52.37123,0.01
1.296694,-0.1027756,52.37123,0.01
1.296694,-0.1027756,52.37123,0.01
1.296694,-0.1027756,52.37123,0.01
1.296694,-0.1027756,52.37123,0.01
1.604249,-0.1240321,52.37123,0.01
1.604249,-0.1240321,52.37123,0.01
1.604249,-0.1240321,52.37123,0.01
1.661584,-0.2190553,52.37123,0.01
1.661584,-0.2190553,52.37123,0.01
1.661584,-0.2190553,52.37123,0.01
1.768776,-0.2895163,52.37123,0.01
1.768776,-0.2895163,52.37123,0.01
1.768776,-0.2895163,52.37123,0.01
1.768776,-0.2895163,52.37123,0.01
1.777561,-0.3962636,52.37123,0.01
1.777561,-0.3962636,52.37123,0.01
1.777561,-0.3962636,52.37123,0.01
1.910646,-0.4301121,52.37123,0.01
1.910646,-0.4301121,52.37123,0.01
1.910646,-0.4301121,52.37123,0.01
-1.528434,-0.3656802,52.37123,0.01
-1.528434,-0.3656802,52.37123,0.01
-1.528434,-0.3656802,52.37123,0.01
-1.528434,-0.3656802,52.37123,0.01
-1.60084,-0.2796795,52.37123,0.01
-1.60084,-0.2796795,52.37123,0.01
-1.60084,-0.2796795,52.37123,0.01
4.294996,0.9367689,52.37123,0.01
4.294996,0.9367689,52.37123,0.01
4.294996,0.9367689,52.37123,0.01
4.294996,0.9367689,52.37123,0.01
4.784396,0.97,52.37122,0.01
4.784396,0.97,52.37122,0.01
4.784396,0.97,52.37122,0.01
4.97776,1.030929,52.37122,0.01
4.97776,1.030929,52.37122,0.01
4.97776,1.030929,52.37122,0.01
-1.570394,0.5581831,52.37123,0.01
-1.570394,0.5581831,52.37123,0.01
-1.570394,0.5581831,52.37123,0.01
-1.570394,0.5581831,52.37123,0.01
-2.012688,0.4218825,52.37123,0.01
-2.012688,0.4218825,52.37123,0.01
-2.012688,0.4218825,52.37123,0.01
-2.051085,0.3188037,52.37123,0.01
-2.051085,0.3188037,52.37123,0.01
-2.051085,0.3188037,52.37123,0.01
2.246246,0.529696,52.37123,0.01
2.486197,0.5495317,52.37123,0.01
2.486197,0.5495317,52.37123,0.01
2.486197,0.5495317,52.37123,0.01
2.757797,0.6830275,52.37123,0.01
2.757797,0.6830275,52.37123,0.01
