x,y,z,size
-0.639666,0.07321125,24.36469,0.01
-0.639666,0.07321125,24.36469,0.01
-0.6663476,0.0670597,24.36469,0.01
-0.7489997,0.0402295,24.36469,0.01
-0.7489997,0.0402295,24.36469,0.01
-0.7489997,0.0402295,24.36469,0.01
-0.7489997,0.0402295,24.36469,0.01
-0.5592849,-0.9991896,24.36469,0.01
-0.5592849,-0.9991896,24.36469,0.01
-0.5592849,-0.9991896,24.36469,0.01
-0.5592849,-0.9991896,24.36469,0.01
-0.5137104,-0.1844562,24.36469,0.01
-0.5180284,-0.1584342,24.36469,0.01
-0.5180284,-0.1584342,24.36469,0.01
-0.5071149,-0.06297213,24.36469,0.01
-0.5071149,-0.06297213,24.36469,0.01
-0.5071149,-0.06297213,24.36469,0.01
-0.5152752,-0.04743052,24.36469,0.01
-0.5152752,-0.04743052,24.36469,0.01
-0.5152752,-0.04743052,24.36469,0.01
-0.6190671,-0.06525356,24.36469,0.01
-0.6190671,-0.06525356,24.36469,0.01
-0.6190671,-0.06525356,24.36469,0.01
-0.6190671,-0.06525356,24.36469,0.01
-0.7868908,-0.09681338,24.36469,0.01
-0.7868908,-0.09681338,24.36469,0.01
-0.7868908,-0.09681338,24.36469,0.01
-0.823171,-0.09561551,24.36469,0.01
-0.823171,-0.09561551,24.36469,0.01
-0.823171,-0.09561551,24.36469,0.01
-0.7756184,-0.08712423,24.36469,0.01
-0.7756184,-0.08712423,24.36469,0.01
-0.7756184,-0.08712423,24.36469,0.01
-0.7756184,-0.08712423,24.36469,0.01
-0.7748511,-0.04608512,24.36469,0.01
-0.7748511,-0.04608512,24.36469,0.01
-0.7748511,-0.04608512,24.36469,0.01
-0.8059839,-0.06809878,24.36469,0.01
-0.8059839,-0.06809878,24.36469,0.01
-0.8059839,-0.06809878,24.36469,0.01
3.961692,-1.483484,24.36469,0.01
3.961692,-1.483484,24.36469,0.01
3.961692,-1.483484,24.36469,0.01
3.961692,-1.483484,24.36469,0.01
4.00198,-1.449563,24.36469,0.01
4.00198,-1.449563,24.36469,0.01
4.00198,-1.449563,24.36469,0.01
4.013345,-1.421842,24.36469,0.01
4.013345,-1.421842,24.36469,0.01
4.013345,-1.421842,24.36469,0.01
4.003081,-1.457583,24.36469,0.01
4.003081,-1.457583,24.36469,0.01
4.003081,-1.457583,24.36469,0.01
2.651539,1.31221,24.36469,0.01
2.651539,1.31221,24.36469,0.01
2.651539,1.31221,24.36469,0.01
2.006886,1.581521,24.36469,0.01
2.006886,1.581521,24.36469,0.01
2.006886,1.581521,24.36469,0.01
1.632892,1.590441,24.36469,0.01
1.632892,1.590441,24.36469,0.01
1.632892,1.590441,24.36469,0.01
0.4667361,2.054831,24.36469,0.01
0.4667361,2.054831,24.36469,0.01
0.4667361,2.054831,24.36469,0.01
-1.386386,0.3368459,24.36469,0.01
-1.386386,0.3368459,24.36469,0.01
-1.386386,0.3368459,24.36469,0.01
-1.360847,1.431228,24.36469,0.01
-1.360847,1.431228,24.36469,0.01
-1.360847,1.431228,24.36469,0.01
-1.323159,1.657971,24.36469,0.01
-1.260081,1.791644,24.36469,0.01
-2.060328,0.97926,24.36469,0.01
-2.65526,0.1036549,24.36469,0.01
-2.822323,-0.144767,24.36469,0.01
-2.956561,-0.2160375,24.36469,0.01
-3.078933,-0.2009155,24.36469,0.01
-2.446947,0.4013872,24.36469,0.01
-1.608813,1.363555,24.36469,0.01
-1.066398,2.004367,24.36469,0.01
-0.9525703,2.162528,24.36469,0.01
-0.8549478,2.14559,24.36469,0.01
-0.7239149,2.093362,24.36469,0.01
0.3618845,2.554299,24.36469,0.01
0.9156457,2.909402,24.36469,0.01
1.075012,2.957269,24.36469,0.01
1.225829,3.050752,24.36469,0.01
1.34,3.057871,24.36469,0.01
1.426055,3.048398,24.36469,0.01
1.512491,3.220498,24.36469,0.01
1.449584,3.365706,24.36469,0.01
1.268248,3.420066,24.36469,0.01
1.022354,3.480802,24.36469,0.01
0.9053528,3.531546,24.36469,0.01
0.8754268,3.554985,24.36469,0.01
0.9307917,3.547256,24.36469,0.01
0.9722036,3.552386,24.36469,0.01
1.060095,3.572529,24.36469,0.01
1.178526,3.595569,24.36469,0.01
1.308227,3.612979,24.36469,0.01
1.381949,3.620491,24.36469,0.01
1.281159,2.300817,24.36469,0.01
0.8271766,-0.7498701,24.36469,0.01
0.6870353,-1.269299,24.36469,0.01
0.5839743,-1.503906,24.36469,0.01
0.5824634,-1.5124,24.36469,0.01
0.573363,-1.487274,24.36469,0.01
0.5724392,-1.472758,24.36469,0.01
0.6096533,-1.451698,24.36469,0.01
0.6336933,-1.459832,24.36469,0.01
0.5691227,-1.512587,24.36469,0.01
0.01102057,-1.504947,24.36469,0.01
-0.0990794,-1.52468,24.36469,0.01
-0.1147745,-1.495826,24.36469,0.01
-0.1267733,-1.495234,24.36469,0.01
-0.111376,-1.50259,24.36469,0.01
-0.1179337,-1.512396,24.36469,0.01
0.2964765,-1.509586,24.36469,0.01
0.562667,-1.489893,24.36469,0.01
0.8090247,-1.425392,24.36469,0.01
0.9336019,-1.419283,24.36469,0.01
0.9749844,-1.396891,24.36469,0.01
0.9549314,-1.5286,24.36469,0.01
2.541996,-0.28619,24.36469,0.01
4.776324,2.960995,24.36469,0.01
5.383648,3.586859,24.36469,0.01
5.633714,3.889193,24.36469,0.01
5.903605,4.083449,24.36469,0.01
6.164076,4.292574,24.36469,0.01
6.245749,4.300673,24.36469,0.01
6.207356,4.207945,24.36469,0.01
6.17802,4.325882,24.36469,0.01
6.476685,4.545447,24.36469,0.01
6.722669,4.700915,24.36469,0.01
3.476231,2.601881,24.36469,0.01
2.942681,3.321596,24.36469,0.01
2.743325,3.413548,24.36469,0.01
2.5638,3.330271,24.36469,0.01
2.534274,3.360998,24.36469,0.01
2.53336,3.439905,24.36469,0.01
2.59759,3.420809,24.36469,0.01
2.455865,3.418133,24.36469,0.01
2.009704,3.467329,24.36469,0.01
1.61615,3.298228,24.36469,0.01
1.390156,3.130949,24.36469,0.01
1.296273,2.898606,24.36469,0.01
0.7463767,2.335372,24.36469,0.01
-3.064334,0.3358396,24.36469,0.01
-4.085369,-0.6395421,24.36469,0.01
-4.368403,-1.036723,24.36469,0.01
-4.760581,-1.550843,24.36469,0.01
-5.03694,-1.462806,24.36469,0.01
-5.035645,-0.8734887,24.36469,0.01
-4.794389,-0.5954391,24.36469,0.01
-4.436867,-0.01778156,24.36469,0.01
-3.979124,0.5223359,24.36469,0.01
-3.883777,0.6924852,24.36469,0.01
-3.792648,0.8357292,24.36469,0.01
-3.724255,0.8903666,24.36469,0.01
-3.73858,0.9328359,24.36469,0.01
-3.758512,0.8795195,24.36469,0.01
-3.851054,0.924678,24.36469,0.01
-3.926592,1.102113,24.36469,0.01
-3.955732,1.266651,24.36469,0.01
-4.056404,1.353917,24.36469,0.01
-4.176662,1.366458,24.36469,0.01
-4.334412,1.285879,24.36469,0.01
-4.430893,1.134213,24.36469,0.01
-4.465545,1.152604,24.36469,0.01
-4.354311,1.93332,24.36469,0.01
-4.241048,2.709265,24.36469,0.01
-4.124309,3.224638,24.36469,0.01
-4.069184,3.304343,24.36469,0.01
-4.018223,3.305154,24.36469,0.01
-4.020036,3.268881,24.36469,0.01
-4.007447,3.229635,24.36469,0.01
-4.006351,3.236878,24.36469,0.01
-3.994873,3.285727,24.36469,0.01
-3.968688,3.338451,24.36469,0.01
-3.827543,3.396472,24.36469,0.01
-0.4186365,3.30253,24.36469,0.01
0.8091128,3.337404,24.36469,0.01
0.9991373,3.374304,24.36469,0.01
1.033244,3.375889,24.36469,0.01
0.9814379,3.332664,24.36469,0.01
0.9236829,3.293471,24.36469,0.01
0.8628435,3.276191,24.36469,0.01
0.8165544,3.292386,24.36469,0.01
0.8030491,3.31548,24.36469,0.01
0.8286685,3.335945,24.36469,0.01
0.8900277,3.351138,24.36469,0.01
3.920744,0.9597192,24.36469,0.01
6.016837,-2.26874,24.36469,0.01
6.17454,-2.637469,24.36469,0.01
6.265237,-2.681594,24.36469,0.01
6.300663,-2.771702,24.36469,0.01
6.363827,-2.843936,24.36469,0.01
6.453537,-2.913745,24.36469,0.01
6.480319,-2.976496,24.36469,0.01
6.511611,-3.065283,24.36469,0.01
6.461955,-3.114456,24.36469,0.01
6.431856,-3.105614,24.36469,0.01
6.29026,-3.062453,24.36469,0.01
5.263115,-2.329952,24.36469,0.01
4.460963,-1.521418,24.36469,0.01
4.257341,-1.253326,24.36469,0.01
4.165301,-1.132602,24.36469,0.01
4.159717,-1.097431,24.36469,0.01
4.16755,-1.075054,24.36469,0.01
4.151103,-1.010319,24.36469,0.01
3.699249,0.4316178,24.36469,0.01
3.518451,0.748394,24.36469,0.01
3.443975,0.8435452,24.36469,0.01
3.383326,0.9047635,24.36469,0.01
3.301006,0.9455447,24.36469,0.01
3.247542,0.9514067,24.36469,0.01
3.1721,0.947808,24.36469,0.01
1.311788,0.3217084,24.36469,0.01
0.2929123,-0.4246714,24.36469,0.01
-0.01391104,-0.7558252,24.36469,0.01
-0.07475664,-0.833199,24.36469,0.01
-0.05583468,-0.864507,24.36469,0.01
-0.05387468,-0.8544835,24.36469,0.01
-0.08267827,-0.8399161,24.36469,0.01
-0.1193741,-0.8331598,24.36469,0.01
-0.1464154,-0.8194222,24.36469,0.01
-0.1596673,-0.8334657,24.36469,0.01
-0.530419,-2.359351,24.36469,0.01
-0.7684169,-3.270621,24.36469,0.01
-0.8492604,-3.417892,24.36469,0.01
-0.8825887,-3.481103,24.36469,0.01
-0.9024889,-3.511657,24.36469,0.01
-0.918602,-3.518325,24.36469,0.01
-0.9788957,-3.545779,24.36469,0.01
-1.035163,-3.544952,24.36469,0.01
-1.070363,-3.531969,24.36469,0.01
-1.109623,-3.51131,24.36469,0.01
-1.126825,-3.509867,24.36469,0.01
-1.114266,-3.504899,24.36469,0.01
-1.0962,-3.505185,24.36469,0.01
-1.076944,-3.510703,24.36469,0.01
-1.057568,-3.518125,24.36469,0.01
-1.056056,-3.51325,24.36469,0.01
-1.058836,-3.517116,24.36469,0.01
-1.185338,-3.485987,24.36469,0.01
-1.422835,-3.412055,24.36469,0.01
-1.527172,-3.376037,24.36469,0.01
-1.605635,-3.347327,24.36469,0.01
-1.650056,-3.331101,24.36469,0.01
-1.657917,-3.317762,24.36469,0.01
-1.662391,-3.31669,24.36469,0.01
-1.663263,-3.302145,24.36469,0.01
-1.66422,-3.293118,24.36469,0.01
-1.70509,-3.269326,24.36469,0.01
-1.746496,-3.256307,24.36469,0.01
-1.78584,-3.252727,24.36469,0.01
-1.801654,-3.224903,24.36469,0.01
-1.82317,-3.215688,24.36469,0.01
-1.814705,-3.196824,24.36469,0.01
-1.81529,-3.175494,24.36469,0.01
-1.801533,-3.174115,24.36469,0.01
-1.796126,-3.164709,24.36469,0.01
-1.608504,-3.194802,24.36469,0.01
-0.147459,-3.469768,24.36469,0.01
0.1014411,-3.55601,24.36469,0.01
0.2235743,-3.595491,24.36469,0.01
0.2680523,-3.600977,24.36469,0.01
0.2838592,-3.599818,24.36469,0.01
0.2639932,-3.609628,24.36469,0.01
0.2502365,-3.603719,24.36469,0.01
0.2344556,-3.590117,24.36469,0.01
0.2294193,-3.552285,24.36469,0.01
0.2471547,-3.53655,24.36469,0.01
0.2658381,-3.516857,24.36469,0.01
0.2902105,-3.532378,24.36469,0.01
0.3054219,-3.546837,24.36469,0.01
0.314673,-3.592592,24.36469,0.01
1.303813,-2.921714,24.36469,0.01
2.199545,-2.072784,24.36469,0.01
2.476368,-1.845068,24.36469,0.01
2.541448,-1.754908,24.36469,0.01
2.547729,-1.695509,24.36469,0.01
2.580138,-1.681102,24.36469,0.01
2.654837,-1.682257,24.36469,0.01
2.753463,-1.686169,24.36469,0.01
2.82074,-1.676478,24.36469,0.01
2.947878,-1.476689,24.36469,0.01
3.103555,-1.150817,24.36469,0.01
3.111828,-1.028717,24.36469,0.01
3.107873,-0.9686075,24.36469,0.01
3.08379,-0.9421262,24.36469,0.01
3.074641,-0.9299165,24.36469,0.01
3.081941,-0.9257422,24.36469,0.01
1.879136,-0.8091109,24.36469,0.01
-2.217821,-0.4704057,24.36469,0.01
-2.725183,-0.4412398,24.36469,0.01
-2.906507,-0.4573585,24.36469,0.01
-2.912579,-0.4896529,24.36469,0.01
-2.912489,-0.5049189,24.36469,0.01
-2.926163,-0.5163054,24.36469,0.01
-2.940157,-0.5185181,24.36469,0.01
-2.959847,-0.5245736,24.36469,0.01
-2.970458,-0.5294161,24.36469,0.01
-2.982527,-0.5432573,24.36469,0.01
-3.003443,-0.5682306,24.36469,0.01
-4.501107,-0.4532844,24.36469,0.01
-5.025029,-0.3944306,24.36469,0.01
-5.228958,-0.3632806,24.36469,0.01
-5.392489,-0.2402014,24.36469,0.01
-5.533411,0.7026712,24.36469,0.01
-5.630072,1.165221,24.36469,0.01
-6.314174,1.878304,24.36469,0.01
-6.885848,2.373684,24.36469,0.01
-7.02763,2.460244,24.36469,0.01
-7.100613,2.499536,24.36469,0.01
-7.14548,2.552594,24.36469,0.01
-7.182351,2.565116,24.36469,0.01
-7.233922,2.546209,24.36469,0.01
-7.25112,2.525662,24.36469,0.01
-6.803682,2.380421,24.36469,0.01
-7.184506,2.612608,24.36469,0.01
-7.321372,2.700082,24.36469,0.01
-7.382218,2.754714,24.36469,0.01
-7.444365,2.809248,24.36469,0.01
-7.463266,2.828269,24.36469,0.01
-7.4789,2.832012,24.36469,0.01
-7.501623,2.830009,24.36469,0.01
-7.536456,2.836731,24.36469,0.01
-7.558863,2.835283,24.36469,0.01
-7.567569,2.842345,24.36469,0.01
-7.567598,2.838485,24.36469,0.01
-7.564302,2.833178,24.36469,0.01
-7.557131,2.826357,24.36469,0.01
-4.697789,2.361824,24.36469,0.01
-3.741334,-0.3733507,24.36469,0.01
-0.08192094,1.501586,24.36469,0.01
0.2914658,1.565995,24.36469,0.01
0.3290679,1.561193,24.36469,0.01
0.3514361,1.534217,24.36469,0.01
0.3638867,1.504953,24.36469,0.01
0.3718129,1.477122,24.36469,0.01
0.3652284,1.468566,24.36469,0.01
0.6915194,2.312137,24.36469,0.01
0.9126584,2.821297,24.36469,0.01
1.017243,3.0198,24.36469,0.01
1.04172,3.079305,24.36469,0.01
1.074233,3.11237,24.36469,0.01
1.101023,3.136912,24.36469,0.01
1.117084,3.14189,24.36469,0.01
1.123295,3.145919,24.36469,0.01
1.135311,3.148259,24.36469,0.01
1.144262,3.131382,24.36469,0.01
1.158556,3.113549,24.36469,0.01
1.230823,3.172137,24.36469,0.01
1.315485,3.265441,24.36469,0.01
1.349953,3.33482,24.36469,0.01
1.38933,3.382792,24.36469,0.01
1.418843,3.422902,24.36469,0.01
1.444733,3.445603,24.36469,0.01
1.471853,3.478898,24.36469,0.01
1.504632,3.498912,24.36469,0.01
1.518606,3.510384,24.36469,0.01
1.535478,3.517805,24.36469,0.01
1.558925,3.513335,24.36469,0.01
1.587932,3.664051,24.36469,0.01
1.646926,3.989406,24.36469,0.01
1.693952,4.182047,24.36469,0.01
1.700603,4.220782,24.36469,0.01
1.689071,4.257466,24.36469,0.01
1.694845,4.290597,24.36469,0.01
1.710986,4.293986,24.36469,0.01
2.165297,4.587591,24.36469,0.01
2.638303,4.786808,24.36469,0.01
2.74529,4.85553,24.36469,0.01
2.776077,4.883305,24.36469,0.01
2.804221,4.91435,24.36469,0.01
2.809895,4.917936,24.36469,0.01
2.815686,4.931211,24.36469,0.01
3.392635,4.921554,24.36469,0.01
7.812854,4.481687,24.36469,0.01
8.283241,4.370515,24.36469,0.01
8.396923,4.268335,24.36469,0.01
8.401804,4.227532,24.36469,0.01
8.409355,4.198245,24.36469,0.01
8.417384,4.161551,24.36469,0.01
8.441442,4.128305,24.36469,0.01
8.457385,4.11868,24.36469,0.01
8.464541,4.103361,24.36469,0.01
8.467791,4.094564,24.36469,0.01
8.473519,4.076467,24.36469,0.01
8.392679,3.907158,24.36469,0.01
4.442574,1.250147,24.36469,0.01
3.803776,1.073328,24.36469,0.01
3.630915,1.079225,24.36469,0.01
3.619771,1.074349,24.36469,0.01
3.603828,1.077913,24.36469,0.01
3.583576,1.072102,24.36469,0.01
3.576615,1.081919,24.36469,0.01
3.067105,1.303682,24.36469,0.01
1.973381,2.001595,24.36469,0.01
1.469567,2.324805,24.36469,0.01
1.380326,2.36571,24.36469,0.01
1.336019,2.384102,24.36469,0.01
1.291145,2.410246,24.36469,0.01
1.285038,2.420872,24.36469,0.01
1.308997,2.636401,24.36469,0.01
1.361454,2.913314,24.36469,0.01
1.383758,2.997922,24.36469,0.01
1.400429,3.04585,24.36469,0.01
1.40423,3.089361,24.36469,0.01
1.412589,3.11258,24.36469,0.01
1.415325,3.108766,24.36469,0.01
1.412712,3.108131,24.36469,0.01
1.406779,3.10702,24.36469,0.01
1.399674,3.106363,24.36469,0.01
1.404856,3.117992,24.36469,0.01
1.405656,3.119252,24.36469,0.01
1.418368,3.140771,24.36469,0.01
1.417034,3.171866,24.36469,0.01
1.421153,3.196019,24.36469,0.01
1.428414,3.212374,24.36469,0.01
1.422556,3.225008,24.36469,0.01
1.417973,3.220545,24.36469,0.01
1.417882,3.208024,24.36469,0.01
1.415051,3.201286,24.36469,0.01
1.41794,3.20318,24.36469,0.01
1.423509,3.199265,24.36469,0.01
1.416256,3.20476,24.36469,0.01
1.430591,3.209682,24.36469,0.01
1.428998,3.207546,24.36469,0.01
1.438683,3.204875,24.36469,0.01
1.462065,3.203682,24.36469,0.01
1.46817,3.208315,24.36469,0.01
1.458304,3.200082,24.36469,0.01
1.443329,3.190844,24.36469,0.01
1.422571,3.182539,24.36469,0.01
1.412058,3.16513,24.36469,0.01
1.403864,3.165915,24.36469,0.01
1.402038,3.165067,24.36469,0.01
1.408672,3.162314,24.36469,0.01
1.407221,3.1551,24.36469,0.01
1.423941,3.174654,24.36469,0.01
1.43689,3.182985,24.36469,0.01
1.45402,3.189697,24.36469,0.01
1.462947,3.193817,24.36469,0.01
1.468567,3.190023,24.36469,0.01
1.475185,3.190095,24.36469,0.01
1.478521,3.198442,24.36469,0.01
1.484801,3.208541,24.36469,0.01
1.530927,3.198461,24.36469,0.01
1.565139,3.185594,24.36469,0.01
1.625396,3.155122,24.36469,0.01
1.62678,3.16139,24.36469,0.01
1.597639,3.180636,24.36469,0.01
1.561389,3.208666,24.36469,0.01
1.535528,3.227671,24.36469,0.01
1.531356,3.229671,24.36469,0.01
1.539637,3.22377,24.36469,0.01
1.559779,3.22922,24.36469,0.01
1.573582,3.225369,24.36469,0.01
1.593313,3.229066,24.36469,0.01
1.613734,3.217086,24.36469,0.01
1.606133,3.208827,24.36469,0.01
1.599472,3.194888,24.36469,0.01
1.583469,3.182982,24.36469,0.01
1.563752,3.18147,24.36469,0.01
1.556733,3.180949,24.36469,0.01
1.552363,3.179604,24.36469,0.01
1.554094,3.182543,24.36469,0.01
1.555072,3.180526,24.36469,0.01
1.574635,3.163685,24.36469,0.01
1.583611,3.161753,24.36469,0.01
1.57437,3.16483,24.36469,0.01
1.565671,3.16925,24.36469,0.01
1.55992,3.168352,24.36469,0.01
1.548074,3.158317,24.36469,0.01
1.54016,3.157552,24.36469,0.01
1.549522,3.157624,24.36469,0.01
1.556419,3.160325,24.36469,0.01
1.550359,3.156889,24.36469,0.01
1.557297,3.155716,24.36469,0.01
1.562744,3.168014,24.36469,0.01
1.588159,3.171772,24.36469,0.01
1.594246,3.175381,24.36469,0.01
1.59886,3.182603,24.36469,0.01
1.598245,3.181414,24.36469,0.01
1.606236,3.185017,24.36469,0.01
1.60938,3.188065,24.36469,0.01
1.61178,3.180955,24.36469,0.01
1.608101,3.182322,24.36469,0.01
1.604064,3.177752,24.36469,0.01
1.595273,3.18125,24.36469,0.01
1.587512,3.183527,24.36469,0.01
1.566399,3.174575,24.36469,0.01
1.542354,3.172121,24.36469,0.01
1.519496,3.170511,24.36469,0.01
1.500381,3.162997,24.36469,0.01
1.503612,3.172255,24.36469,0.01
1.501907,3.181709,24.36469,0.01
1.507957,3.180488,24.36469,0.01
1.504385,3.168856,24.36469,0.01
1.502909,3.168115,24.36469,0.01
1.505588,3.169456,24.36469,0.01
1.513449,3.186741,24.36469,0.01
1.51689,3.210498,24.36469,0.01
1.520093,3.22506,24.36469,0.01
1.51582,3.247747,24.36469,0.01
1.507035,3.253438,24.36469,0.01
1.508686,3.251496,24.36469,0.01
1.510658,3.247041,24.36469,0.01
1.527742,3.244277,24.36469,0.01
1.547584,3.233054,24.36469,0.01
1.564297,3.230977,24.36469,0.01
1.576844,3.220635,24.36469,0.01
1.571254,3.21524,24.36469,0.01
1.573362,3.227502,24.36469,0.01
1.573423,3.239469,24.36469,0.01
1.583883,3.237859,24.36469,0.01
1.603573,3.246014,24.36469,0.01
1.611279,3.248331,24.36469,0.01
1.631052,3.242213,24.36469,0.01
1.63604,3.245128,24.36469,0.01
1.624378,3.239201,24.36469,0.01
1.618607,3.224144,24.36469,0.01
1.619124,3.213559,24.36469,0.01
1.616189,3.203156,24.36469,0.01
1.625768,3.210941,24.36469,0.01
1.627117,3.21021,24.36469,0.01
1.638645,3.216352,24.36469,0.01
1.639991,3.210534,24.36469,0.01
1.637486,3.211432,24.36469,0.01
1.63114,3.21373,24.36469,0.01
1.626875,3.220031,24.36469,0.01
1.631852,3.222197,24.36469,0.01
1.630158,3.197514,24.36469,0.01
1.625442,3.138677,24.36469,0.01
1.614425,3.089511,24.36469,0.01
1.595,3.070016,24.36469,0.01
1.553646,3.109811,24.36469,0.01
1.511142,3.137486,24.36469,0.01
1.494683,3.167531,24.36469,0.01
1.501588,3.182184,24.36469,0.01
1.50172,3.202476,24.36469,0.01
1.507717,3.209859,24.36469,0.01
1.508544,3.216987,24.36469,0.01
1.49171,3.216177,24.36469,0.01
1.481224,3.196682,24.36469,0.01
1.473352,3.197159,24.36469,0.01
1.460907,3.198831,24.36469,0.01
1.455796,3.208881,24.36469,0.01
1.45075,3.230167,24.36469,0.01
1.454241,3.25068,24.36469,0.01
1.666938,2.710871,24.36469,0.01
1.430959,3.234766,24.36469,0.01
0.2023373,1.310225,24.36469,0.01
1.646388,3.618565,24.36469,0.01
2.329155,3.870648,24.36469,0.01
2.604486,3.982733,24.36469,0.01
2.666159,4.031983,24.36469,0.01
2.715181,4.041075,24.36469,0.01
2.759867,4.060521,24.36469,0.01
2.804764,4.091665,24.36469,0.01
2.799096,4.153448,24.36469,0.01
2.832814,4.265143,24.36469,0.01
2.877062,4.366217,24.36469,0.01
2.94007,4.47804,24.36469,0.01
2.986148,4.550156,24.36469,0.01
3.016826,4.626317,24.36469,0.01
3.03697,4.650332,24.36469,0.01
3.06363,4.661864,24.36469,0.01
3.085922,4.659622,24.36469,0.01
3.108346,4.671532,24.36469,0.01
3.122483,4.675337,24.36469,0.01
3.148225,4.674113,24.36469,0.01
3.16356,4.67379,24.36469,0.01
3.158613,4.66082,24.36469,0.01
3.156759,4.652185,24.36469,0.01
3.141022,4.647338,24.36469,0.01
3.132249,4.649523,24.36469,0.01
3.116717,4.655391,24.36469,0.01
3.092197,4.65711,24.36469,0.01
2.947376,4.65323,24.36469,0.01
2.65923,4.654719,24.36469,0.01
2.695235,4.614024,24.36469,0.01
2.694113,4.597342,24.36469,0.01
2.725454,4.559515,24.36469,0.01
2.762055,4.538186,24.36469,0.01
2.744614,4.57411,24.36469,0.01
2.730828,4.6075,24.36469,0.01
2.711805,4.63221,24.36469,0.01
2.721683,4.620474,24.36469,0.01
2.702642,4.592363,24.36469,0.01
2.710308,4.547995,24.36469,0.01
2.681904,4.422513,24.36469,0.01
2.681312,4.393557,24.36469,0.01
2.652467,4.31293,24.36469,0.01
2.658771,4.262868,24.36469,0.01
2.63594,4.136672,24.36469,0.01
2.034924,2.788781,24.36469,0.01
1.858368,3.020611,24.36469,0.01
1.554115,3.377304,24.36469,0.01
0.9649301,3.908915,24.36469,0.01
0.7884596,4.181535,24.36469,0.01
0.6955246,4.588386,24.36469,0.01
1.125781,4.356393,24.36469,0.01
1.466396,4.052746,24.36469,0.01
1.723002,4.001985,24.36469,0.01
1.874543,4.183268,24.36469,0.01
1.851385,3.997208,24.36469,0.01
1.711473,3.58517,24.36469,0.01
1.592956,3.381485,24.36469,0.01
1.578433,3.339661,24.36469,0.01
1.554647,3.320496,24.36469,0.01
1.537597,3.29805,24.36469,0.01
1.523656,3.284592,24.36469,0.01
1.505541,3.28188,24.36469,0.01
1.491538,3.275002,24.36469,0.01
1.494933,3.277245,24.36469,0.01
1.492304,3.275146,24.36469,0.01
1.490693,3.273587,24.36469,0.01
1.484962,3.2863,24.36469,0.01
1.467043,3.28247,24.36469,0.01
1.452178,3.281707,24.36469,0.01
1.445804,3.294329,24.36469,0.01
1.438105,3.298007,24.36469,0.01
1.433606,3.303925,24.36469,0.01
1.431081,3.291828,24.36469,0.01
1.424285,3.27941,24.36469,0.01
1.418586,3.262655,24.36469,0.01
1.383268,3.238539,24.36469,0.01
1.362122,3.238739,24.36469,0.01
1.343245,3.228966,24.36469,0.01
1.331636,3.209006,24.36469,0.01
1.33422,3.206167,24.36469,0.01
1.331973,3.205735,24.36469,0.01
1.329751,3.194445,24.36469,0.01
1.332758,3.18573,24.36469,0.01
1.350327,3.175367,24.36469,0.01
